order_id,order_date,category,subcategory,region,channel,order_amount,status,updated_at
4356,2026-05-15 10:08:47.784989,家居,床品,西北,抖音,50.63,paid,2026-06-22 11:54:48.602580
4357,2026-05-15 11:44:47.784989,家居,家具,西北,抖音,142.32,paid,2026-06-22 11:54:48.602684
4358,2026-05-15 17:05:47.784989,家居,床品,西北,抖音,209.9,paid,2026-06-22 11:54:48.602780
4359,2026-05-15 12:49:47.784989,家居,厨具,西北,拼多多,218.01,paid,2026-06-22 11:54:48.602882
4360,2026-05-15 10:15:47.784989,食品,饮料,西北,抖音,181.57,paid,2026-06-22 11:54:48.602979
4361,2026-05-15 13:38:47.784989,家居,家具,西北,拼多多,221.82,paid,2026-06-22 11:54:48.603083
4362,2026-05-15 18:30:47.784989,家居,厨具,西北,拼多多,120.51,paid,2026-06-22 11:54:48.603187
4363,2026-05-15 14:24:47.784989,家居,床品,西北,抖音,138.66,paid,2026-06-22 11:54:48.603285
4364,2026-05-15 20:35:47.784989,食品,生鲜,西北,拼多多,154.62,paid,2026-06-22 11:54:48.603382
4365,2026-05-16 18:39:47.784989,服装,童装,华中,抖音,133.34,paid,2026-06-22 11:54:48.603620
4366,2026-05-16 16:59:47.784989,电子产品,配件,东北,京东,773.01,refunded,2026-06-22 11:54:48.603826
4367,2026-05-16 11:46:47.784989,食品,生鲜,东北,京东,105.01,refunded,2026-06-22 11:54:48.604028
4368,2026-05-16 21:28:47.784989,电子产品,电脑,华中,京东,4600.92,cancelled,2026-06-22 11:54:48.604229
4369,2026-05-16 11:02:47.784989,美妆,护肤,华中,天猫,233.76,paid,2026-06-22 11:54:48.604423
4370,2026-05-16 12:54:47.784989,服装,男装,西南,线下门店,182.73,paid,2026-06-22 11:54:48.604616
4371,2026-05-16 14:44:47.784989,服装,童装,华南,京东,419.6,paid,2026-06-22 11:54:48.604818
4372,2026-05-16 19:44:47.784989,家居,家具,西北,京东,2318.61,paid,2026-06-22 11:54:48.605021
4373,2026-05-16 18:36:47.784989,美妆,彩妆,华北,拼多多,413.17,refunded,2026-06-22 11:54:48.605273
4374,2026-05-16 13:56:47.784989,家居,厨具,西北,拼多多,2958.39,paid,2026-06-22 11:54:48.605493
4375,2026-05-16 14:12:47.784989,服装,女装,华中,线下门店,349.06,paid,2026-06-22 11:54:48.605707
4376,2026-05-16 18:34:47.784989,服装,女装,华东,天猫,405.9,paid,2026-06-22 11:54:48.605915
4377,2026-05-16 12:36:47.784989,服装,男装,华南,抖音,217.9,paid,2026-06-22 11:54:48.606126
4378,2026-05-16 16:09:47.784989,电子产品,手机,华南,拼多多,4991.26,paid,2026-06-22 11:54:48.606322
4379,2026-05-16 17:55:47.784989,家居,床品,东北,线上官网,1363.73,paid,2026-06-22 11:54:48.606548
4380,2026-05-16 11:44:47.784989,家居,厨具,西北,拼多多,1634.41,cancelled,2026-06-22 11:54:48.606756
4381,2026-05-16 20:15:47.784989,电子产品,手机,西南,天猫,2751.94,paid,2026-06-22 11:54:48.606962
4382,2026-05-16 10:39:47.784989,家居,家具,华东,线上官网,1387.06,paid,2026-06-22 11:54:48.607157
4383,2026-05-16 21:21:47.784989,家居,家具,华北,天猫,1955.89,paid,2026-06-22 11:54:48.607356
4384,2026-05-16 14:15:47.784989,服装,男装,西南,天猫,473.21,paid,2026-06-22 11:54:48.607548
4385,2026-05-16 13:19:47.784989,食品,饮料,西南,京东,97.83,paid,2026-06-22 11:54:48.607740
4386,2026-05-16 11:05:47.784989,家居,家具,华南,天猫,2780.55,paid,2026-06-22 11:54:48.607932
4387,2026-05-16 20:29:47.784989,电子产品,电脑,西南,天猫,1874.03,cancelled,2026-06-22 11:54:48.608127
4388,2026-05-16 16:58:47.784989,家居,家具,西南,线上官网,2373.73,paid,2026-06-22 11:54:48.608319
4389,2026-05-16 12:48:47.784989,食品,饮料,华东,京东,164.35,paid,2026-06-22 11:54:48.608511
4390,2026-05-16 19:47:47.784989,家居,厨具,华北,拼多多,256.52,paid,2026-06-22 11:54:48.608703
4391,2026-05-16 15:16:47.784989,服装,男装,东北,线上官网,106.87,paid,2026-06-22 11:54:48.608944
4392,2026-05-16 15:05:47.784989,服装,女装,华东,天猫,392.74,paid,2026-06-22 11:54:48.609151
4393,2026-05-16 19:43:47.784989,电子产品,配件,华中,京东,662.74,paid,2026-06-22 11:54:48.609352
4394,2026-05-16 10:04:47.784989,家居,家具,华东,线上官网,2319.79,paid,2026-06-22 11:54:48.609545
4395,2026-05-16 09:28:47.784989,服装,童装,华中,线上官网,222.07,cancelled,2026-06-22 11:54:48.609737
4396,2026-05-16 13:08:47.784989,食品,饮料,西北,京东,130.44,paid,2026-06-22 11:54:48.609935
4397,2026-05-16 20:03:47.784989,美妆,香水,东北,京东,474.23,paid,2026-06-22 11:54:48.610132
4398,2026-05-16 21:00:47.784989,食品,饮料,华东,抖音,191.58,paid,2026-06-22 11:54:48.610330
4399,2026-05-16 18:14:47.784989,食品,零食,华南,线下门店,139.78,paid,2026-06-22 11:54:48.610521
4400,2026-05-16 21:28:47.784989,美妆,彩妆,华中,京东,755.87,paid,2026-06-22 11:54:48.610712
4401,2026-05-16 10:48:47.784989,美妆,彩妆,东北,京东,508.27,paid,2026-06-22 11:54:48.610903
4402,2026-05-16 10:39:47.784989,美妆,彩妆,东北,京东,117.85,refunded,2026-06-22 11:54:48.611099
4403,2026-05-16 10:09:47.784989,服装,男装,华东,线下门店,308.01,paid,2026-06-22 11:54:48.611296
4404,2026-05-16 18:54:47.784989,家居,家具,西南,线上官网,2882.91,cancelled,2026-06-22 11:54:48.611490
4405,2026-05-16 20:57:47.784989,美妆,护肤,西南,天猫,450.29,paid,2026-06-22 11:54:48.611680
4406,2026-05-16 19:22:47.784989,美妆,香水,西南,线上官网,675.37,paid,2026-06-22 11:54:48.611871
4407,2026-05-16 16:21:47.784989,电子产品,手机,东北,天猫,4775.79,paid,2026-06-22 11:54:48.612066
4408,2026-05-16 09:37:47.784989,服装,女装,华南,拼多多,406.19,paid,2026-06-22 11:54:48.612258
4409,2026-05-16 22:29:47.784989,美妆,香水,华中,拼多多,341.2,paid,2026-06-22 11:54:48.612455
4410,2026-05-16 16:50:47.784989,电子产品,配件,华北,拼多多,965.93,paid,2026-06-22 11:54:48.612645
4411,2026-05-16 11:28:47.784989,家居,家具,东北,拼多多,2630.91,cancelled,2026-06-22 11:54:48.612835
4412,2026-05-16 15:00:47.784989,家居,床品,华中,天猫,2482.77,paid,2026-06-22 11:54:48.613029
4413,2026-05-16 20:48:47.784989,美妆,彩妆,东北,抖音,457.1,paid,2026-06-22 11:54:48.613230
4414,2026-05-16 15:25:47.784989,食品,生鲜,东北,拼多多,173.76,cancelled,2026-06-22 11:54:48.613424
4415,2026-05-16 17:36:47.784989,电子产品,电脑,西南,拼多多,3127.53,paid,2026-06-22 11:54:48.613625
4416,2026-05-16 15:36:47.784989,服装,童装,西南,线上官网,412.03,refunded,2026-06-22 11:54:48.613823
4417,2026-05-16 21:27:47.784989,食品,饮料,华北,天猫,135.92,cancelled,2026-06-22 11:54:48.614015
4418,2026-05-16 20:39:47.784989,美妆,护肤,华北,天猫,154.91,cancelled,2026-06-22 11:54:48.614206
4419,2026-05-16 17:05:47.784989,食品,零食,华中,京东,48.12,paid,2026-06-22 11:54:48.614397
4420,2026-05-16 14:41:47.784989,服装,童装,华南,线上官网,115.64,paid,2026-06-22 11:54:48.614591
4421,2026-05-16 19:25:47.784989,美妆,护肤,华中,线上官网,346.28,paid,2026-06-22 11:54:48.614782
4422,2026-05-16 12:16:47.784989,电子产品,手机,西北,线上官网,1700.93,paid,2026-06-22 11:54:48.614973
4423,2026-05-16 14:39:47.784989,电子产品,手机,华东,拼多多,779.59,paid,2026-06-22 11:54:48.615171
4424,2026-05-16 13:25:47.784989,美妆,护肤,西北,线下门店,782.25,cancelled,2026-06-22 11:54:48.615363
4425,2026-05-16 14:42:47.784989,食品,零食,东北,抖音,82.82,paid,2026-06-22 11:54:48.615565
4426,2026-05-16 11:03:47.784989,服装,女装,西南,抖音,255.42,paid,2026-06-22 11:54:48.615764
4427,2026-05-16 20:01:47.784989,电子产品,手机,华东,拼多多,3666.24,paid,2026-06-22 11:54:48.615954
4428,2026-05-16 20:07:47.784989,家居,家具,西南,天猫,1034.33,paid,2026-06-22 11:54:48.616146
4429,2026-05-16 22:47:47.784989,服装,女装,华中,拼多多,258.96,paid,2026-06-22 11:54:48.616336
4430,2026-05-16 09:01:47.784989,电子产品,配件,东北,天猫,4970.09,paid,2026-06-22 11:54:48.616577
4431,2026-05-16 17:21:47.784989,家居,家具,华东,拼多多,738.63,paid,2026-06-22 11:54:48.616794
4432,2026-05-16 16:34:47.784989,美妆,彩妆,西北,线下门店,758.14,cancelled,2026-06-22 11:54:48.616990
4433,2026-05-16 15:22:47.784989,电子产品,手机,东北,线上官网,1659.55,paid,2026-06-22 11:54:48.617185
4434,2026-05-16 17:28:47.784989,家居,床品,华中,线上官网,987.64,paid,2026-06-22 11:54:48.617477
4435,2026-05-16 09:05:47.784989,食品,饮料,华中,天猫,27.52,paid,2026-06-22 11:54:48.617847
4436,2026-05-16 16:18:47.784989,电子产品,配件,西南,京东,4619.18,paid,2026-06-22 11:54:48.618167
4437,2026-05-16 16:30:47.784989,电子产品,配件,华东,京东,4189.61,paid,2026-06-22 11:54:48.618474
4438,2026-05-16 17:56:47.784989,电子产品,手机,华东,线上官网,4482.02,paid,2026-06-22 11:54:48.618681
4439,2026-05-16 21:26:47.784989,食品,零食,华中,抖音,57.79,paid,2026-06-22 11:54:48.618878
4440,2026-05-16 16:21:47.784989,家居,床品,西南,线上官网,369.25,paid,2026-06-22 11:54:48.619103
4441,2026-05-16 17:04:47.784989,美妆,彩妆,华中,天猫,371.76,paid,2026-06-22 11:54:48.619329
4442,2026-05-16 13:30:47.784989,电子产品,手机,华南,天猫,4398.33,paid,2026-06-22 11:54:48.619569
4443,2026-05-16 09:03:47.784989,电子产品,手机,华东,线上官网,608.46,refunded,2026-06-22 11:54:48.619780
4444,2026-05-16 09:49:47.784989,家居,厨具,西北,京东,1718.2,paid,2026-06-22 11:54:48.620001
4445,2026-05-16 21:09:47.784989,食品,饮料,华南,线上官网,101.85,paid,2026-06-22 11:54:48.620199
4446,2026-05-16 11:11:47.784989,家居,厨具,东北,天猫,1083.72,paid,2026-06-22 11:54:48.620414
4447,2026-05-16 15:50:47.784989,家居,厨具,华北,线上官网,1891.36,paid,2026-06-22 11:54:48.620619
4448,2026-05-16 19:37:47.784989,食品,生鲜,西北,拼多多,108.07,paid,2026-06-22 11:54:48.620841
4449,2026-05-16 22:23:47.784989,服装,童装,华南,天猫,491.25,paid,2026-06-22 11:54:48.621049
4450,2026-05-16 12:30:47.784989,美妆,香水,西北,拼多多,417.75,paid,2026-06-22 11:54:48.621255
4451,2026-05-17 14:17:47.784989,服装,男装,华南,抖音,109.66,paid,2026-06-22 11:54:48.621492
4452,2026-05-17 21:42:47.784989,美妆,护肤,华南,京东,115.12,paid,2026-06-22 11:54:48.621688
4453,2026-05-17 11:30:47.784989,美妆,香水,华北,拼多多,627.67,paid,2026-06-22 11:54:48.621881
4454,2026-05-17 14:52:47.784989,服装,女装,华中,天猫,463.78,paid,2026-06-22 11:54:48.622080
4455,2026-05-17 21:06:47.784989,家居,家具,华北,拼多多,2714.04,paid,2026-06-22 11:54:48.622278
4456,2026-05-17 21:20:47.784989,美妆,香水,西北,天猫,674.12,paid,2026-06-22 11:54:48.622479
4457,2026-05-17 22:02:47.784989,服装,男装,华北,天猫,387.8,paid,2026-06-22 11:54:48.622683
4458,2026-05-17 16:09:47.784989,服装,男装,西北,线上官网,234.61,paid,2026-06-22 11:54:48.622876
4459,2026-05-17 20:20:47.784989,家居,家具,西北,线上官网,1946.18,cancelled,2026-06-22 11:54:48.623067
4460,2026-05-17 10:23:47.784989,服装,女装,东北,线上官网,191.91,paid,2026-06-22 11:54:48.623258
4461,2026-05-17 09:04:47.784989,美妆,彩妆,华中,天猫,232.85,paid,2026-06-22 11:54:48.623449
4462,2026-05-17 22:55:47.784989,电子产品,电脑,华南,天猫,3965.02,cancelled,2026-06-22 11:54:48.623649
4463,2026-05-17 11:59:47.784989,美妆,护肤,西北,拼多多,527.06,paid,2026-06-22 11:54:48.623843
4464,2026-05-17 16:44:47.784989,食品,零食,华中,线上官网,111.45,paid,2026-06-22 11:54:48.624039
4465,2026-05-17 20:12:47.784989,美妆,彩妆,华北,拼多多,738.06,cancelled,2026-06-22 11:54:48.624233
4466,2026-05-17 19:11:47.784989,家居,床品,华北,拼多多,1834.74,paid,2026-06-22 11:54:48.624424
4467,2026-05-17 13:51:47.784989,家居,床品,东北,天猫,390.01,paid,2026-06-22 11:54:48.624619
4468,2026-05-17 13:28:47.784989,食品,生鲜,东北,线上官网,31.77,paid,2026-06-22 11:54:48.624811
4469,2026-05-17 18:06:47.784989,电子产品,配件,西北,线上官网,3568.77,paid,2026-06-22 11:54:48.625002
4470,2026-05-17 17:09:47.784989,服装,童装,西南,天猫,479.07,refunded,2026-06-22 11:54:48.625193
4471,2026-05-17 15:20:47.784989,美妆,彩妆,西南,抖音,324.11,paid,2026-06-22 11:54:48.625385
4472,2026-05-17 21:46:47.784989,食品,零食,东北,拼多多,29.23,paid,2026-06-22 11:54:48.625580
4473,2026-05-17 18:58:47.784989,服装,男装,华北,拼多多,57.43,refunded,2026-06-22 11:54:48.625779
4474,2026-05-17 22:03:47.784989,食品,饮料,华北,天猫,36.84,paid,2026-06-22 11:54:48.625980
4475,2026-05-17 12:47:47.784989,食品,饮料,华东,线上官网,52.0,paid,2026-06-22 11:54:48.626172
4476,2026-05-17 17:05:47.784989,食品,零食,华中,京东,64.28,paid,2026-06-22 11:54:48.626362
4477,2026-05-17 09:49:47.784989,美妆,香水,西北,京东,52.72,paid,2026-06-22 11:54:48.626560
4478,2026-05-17 15:43:47.784989,食品,零食,华南,拼多多,173.63,cancelled,2026-06-22 11:54:48.626753
4479,2026-05-17 19:10:47.784989,美妆,彩妆,西北,线上官网,283.05,paid,2026-06-22 11:54:48.626945
4480,2026-05-17 20:57:47.784989,家居,家具,华中,京东,672.26,paid,2026-06-22 11:54:48.627137
4481,2026-05-17 17:48:47.784989,服装,童装,西北,天猫,499.06,paid,2026-06-22 11:54:48.627330
4482,2026-05-17 11:15:47.784989,美妆,彩妆,西南,京东,780.31,paid,2026-06-22 11:54:48.627522
4483,2026-05-17 17:07:47.784989,电子产品,配件,西北,京东,2640.34,paid,2026-06-22 11:54:48.627715
4484,2026-05-17 16:06:47.784989,食品,零食,西北,天猫,35.33,paid,2026-06-22 11:54:48.627907
4485,2026-05-17 18:28:47.784989,电子产品,电脑,西北,拼多多,611.22,paid,2026-06-22 11:54:48.628106
4486,2026-05-17 20:52:47.784989,家居,家具,华东,线上官网,2309.66,paid,2026-06-22 11:54:48.628298
4487,2026-05-17 21:32:47.784989,美妆,香水,华东,天猫,497.98,paid,2026-06-22 11:54:48.628498
4488,2026-05-17 16:01:47.784989,服装,女装,华南,线上官网,155.61,paid,2026-06-22 11:54:48.628691
4489,2026-05-17 20:26:47.784989,家居,家具,东北,拼多多,2351.21,paid,2026-06-22 11:54:48.628881
4490,2026-05-17 17:15:47.784989,家居,厨具,西南,线上官网,1691.37,paid,2026-06-22 11:54:48.629072
4491,2026-05-17 19:54:47.784989,服装,男装,东北,抖音,238.29,paid,2026-06-22 11:54:48.629261
4492,2026-05-17 16:45:47.784989,电子产品,配件,华中,天猫,4982.58,paid,2026-06-22 11:54:48.629452
4493,2026-05-17 11:07:47.784989,食品,饮料,西南,抖音,87.25,paid,2026-06-22 11:54:48.629647
4494,2026-05-17 12:39:47.784989,家居,床品,华东,线上官网,1200.98,paid,2026-06-22 11:54:48.629843
4495,2026-05-17 17:05:47.784989,家居,厨具,华南,拼多多,566.59,paid,2026-06-22 11:54:48.630039
4496,2026-05-17 09:40:47.784989,美妆,香水,华北,抖音,392.17,paid,2026-06-22 11:54:48.630229
4497,2026-05-17 09:02:47.784989,电子产品,配件,华北,抖音,1230.04,paid,2026-06-22 11:54:48.630420
4498,2026-05-17 21:28:47.784989,家居,厨具,华南,天猫,271.07,paid,2026-06-22 11:54:48.630615
4499,2026-05-17 13:12:47.784989,家居,厨具,西南,京东,2996.41,paid,2026-06-22 11:54:48.630812
4500,2026-05-17 20:58:47.784989,电子产品,配件,华北,线上官网,2720.22,refunded,2026-06-22 11:54:48.631004
4501,2026-05-17 12:25:47.784989,食品,生鲜,东北,线上官网,126.78,paid,2026-06-22 11:54:48.631201
4502,2026-05-17 14:28:47.784989,食品,生鲜,华北,拼多多,75.41,paid,2026-06-22 11:54:48.631393
4503,2026-05-17 21:25:47.784989,食品,饮料,华东,抖音,110.1,paid,2026-06-22 11:54:48.631745
4504,2026-05-17 16:20:47.784989,电子产品,配件,东北,抖音,4534.04,paid,2026-06-22 11:54:48.632146
4505,2026-05-17 15:16:47.784989,美妆,护肤,东北,京东,90.98,paid,2026-06-22 11:54:48.632551
4506,2026-05-17 11:58:47.784989,美妆,护肤,华南,京东,380.28,paid,2026-06-22 11:54:48.632933
4507,2026-05-17 20:45:47.784989,美妆,彩妆,华东,天猫,260.65,paid,2026-06-22 11:54:48.633308
4508,2026-05-17 18:13:47.784989,美妆,护肤,西南,线上官网,559.9,cancelled,2026-06-22 11:54:48.633679
4509,2026-05-17 18:36:47.784989,食品,饮料,华北,天猫,192.31,paid,2026-06-22 11:54:48.634037
4510,2026-05-17 21:26:47.784989,服装,男装,华中,拼多多,172.2,paid,2026-06-22 11:54:48.634391
4511,2026-05-17 10:38:47.784989,服装,男装,华东,天猫,92.74,cancelled,2026-06-22 11:54:48.634740
4512,2026-05-17 21:21:47.784989,食品,零食,华中,线下门店,74.1,cancelled,2026-06-22 11:54:48.635084
4513,2026-05-17 09:15:47.784989,家居,床品,华南,天猫,2499.69,paid,2026-06-22 11:54:48.635427
4514,2026-05-17 17:12:47.784989,电子产品,电脑,华北,线上官网,3265.24,paid,2026-06-22 11:54:48.635774
4515,2026-05-17 20:17:47.784989,美妆,彩妆,华北,拼多多,635.11,paid,2026-06-22 11:54:48.636103
4516,2026-05-17 11:45:47.784989,服装,男装,东北,拼多多,72.78,paid,2026-06-22 11:54:48.636426
4517,2026-05-17 18:49:47.784989,美妆,香水,西北,天猫,378.95,paid,2026-06-22 11:54:48.636752
4518,2026-05-17 09:55:47.784989,食品,生鲜,华南,抖音,141.52,paid,2026-06-22 11:54:48.637066
4519,2026-05-17 10:54:47.784989,食品,生鲜,东北,拼多多,45.12,paid,2026-06-22 11:54:48.637384
4520,2026-05-17 14:28:47.784989,食品,零食,华北,京东,42.59,paid,2026-06-22 11:54:48.637710
4521,2026-05-17 18:32:47.784989,服装,女装,华东,线上官网,439.53,paid,2026-06-22 11:54:48.638032
4522,2026-05-17 20:28:47.784989,美妆,彩妆,东北,抖音,455.12,paid,2026-06-22 11:54:48.638357
4523,2026-05-17 18:06:47.784989,美妆,香水,华中,京东,709.18,paid,2026-06-22 11:54:48.638712
4524,2026-05-17 17:01:47.784989,食品,饮料,华中,京东,39.57,cancelled,2026-06-22 11:54:48.639030
4525,2026-05-17 22:14:47.784989,电子产品,配件,西南,线上官网,1073.14,paid,2026-06-22 11:54:48.639360
4526,2026-05-17 18:13:47.784989,家居,家具,西北,天猫,1243.99,paid,2026-06-22 11:54:48.639704
4527,2026-05-17 10:56:47.784989,电子产品,手机,华北,线下门店,3580.97,cancelled,2026-06-22 11:54:48.640021
4528,2026-05-17 21:27:47.784989,家居,床品,华北,天猫,2580.74,paid,2026-06-22 11:54:48.640353
4529,2026-05-17 10:53:47.784989,电子产品,配件,东北,天猫,2900.86,paid,2026-06-22 11:54:48.640675
4530,2026-05-17 10:21:47.784989,食品,生鲜,西南,线上官网,197.05,paid,2026-06-22 11:54:48.641005
4531,2026-05-17 22:02:47.784989,食品,生鲜,东北,线上官网,182.88,paid,2026-06-22 11:54:48.641327
4532,2026-05-17 20:11:47.784989,家居,家具,西南,天猫,1801.53,refunded,2026-06-22 11:54:48.641656
4533,2026-05-17 09:20:47.784989,电子产品,配件,西南,京东,2054.37,paid,2026-06-22 11:54:48.641978
4534,2026-05-17 10:09:47.784989,美妆,香水,华北,抖音,718.59,paid,2026-06-22 11:54:48.642306
4535,2026-05-17 09:40:47.784989,食品,饮料,华中,抖音,135.69,paid,2026-06-22 11:54:48.642641
4536,2026-05-17 19:43:47.784989,电子产品,电脑,华北,线上官网,702.78,paid,2026-06-22 11:54:48.642973
4537,2026-05-17 10:43:47.784989,电子产品,配件,华中,抖音,1586.84,paid,2026-06-22 11:54:48.643310
4538,2026-05-18 17:40:47.784989,电子产品,手机,西南,线下门店,4002.67,refunded,2026-06-22 11:54:48.643667
4539,2026-05-18 14:09:47.784989,服装,男装,华北,天猫,387.62,refunded,2026-06-22 11:54:48.643994
4540,2026-05-18 10:18:47.784989,美妆,护肤,华南,抖音,676.77,paid,2026-06-22 11:54:48.644252
4541,2026-05-18 13:48:47.784989,美妆,彩妆,东北,京东,538.13,paid,2026-06-22 11:54:48.644450
4542,2026-05-18 19:02:47.784989,电子产品,手机,西北,抖音,1317.04,paid,2026-06-22 11:54:48.644638
4543,2026-05-18 22:07:47.784989,美妆,彩妆,华南,拼多多,657.51,paid,2026-06-22 11:54:48.644818
4544,2026-05-18 13:03:47.784989,家居,家具,华北,抖音,149.02,paid,2026-06-22 11:54:48.644995
4545,2026-05-18 15:20:47.784989,家居,家具,东北,天猫,1950.38,paid,2026-06-22 11:54:48.645171
4546,2026-05-18 14:34:47.784989,食品,饮料,西北,天猫,131.27,paid,2026-06-22 11:54:48.645353
4547,2026-05-18 13:50:47.784989,家居,床品,华东,线上官网,1734.35,paid,2026-06-22 11:54:48.645528
